"id","event_Name","performer","event_id","stagesN","description","tpltype"
"2343","ハロプロ研修生 発表会 2013 〜12月の生タマゴShow!〜","ハロプロ研修生 / Juice=Juice","TA13004","6","","0"
"2344","ハロプロ研修生 発表会2014〜2月・3月の生タマゴShow!〜","ハロプロ研修生 / Juice=Juice","TA14001","6","","0"
"2345","ハロプロ研修生 発表会2014〜6月の生タマゴShow!〜","ハロプロ研修生（田辺 / 加賀 / 佐々木出演なし） / Juice=Juice","TA14002","6","","0"
"2346","ハロプロ研修生 発表会2014〜9月の生タマゴShow!〜","ハロプロ研修生","TA14003","6","","0"
"2347","ハロプロ研修生 発表会2014〜11・12月の生タマゴShow!〜","ハロプロ研修生","TA14004","6","","0"
"2348","ハロプロ研修生 発表会2015〜3月の生タマゴShow!〜","ハロプロ研修生","TA15001","6","","0"
"2349","ハロプロ研修生 発表会2015〜6月の生タマゴShow!〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー","TA15002","6","","0"
"2350","ハロプロ研修生 発表会2015〜9月の生タマゴShow!〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー","TA15003","6","","0"
"2351","ハロプロ研修生 発表会2015〜11月・12月の生タマゴShow!〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー","TA15004","6","","0"
"2352","Hello! Project 研修生発表会 2016 2月・3月 〜SINGING!〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー","TA16001","6","","0"
"2353","Hello! Project 研修生発表会 2016 6月 〜EXCITING!〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー（新沼希空/谷本安美）","TA16002","6","","0"
"2354","Hello! Project 研修生発表会 2016 9月 〜SINGING!〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー","TA16003","6","","0"
"2355","Hello! Project 研修生発表会 2016 12月 〜EXCITING!〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー","TA16004","6","","0"
"2356","Hello! Project 研修生発表会 2017 3月 〜Marching!〜","ハロプロ研修生 / こぶしファクトリーハロプロ研修生","TA17001","8","","0"
"2357","Hello! Project 研修生発表会 2017 6月 〜June Tripper!〜","ハロプロ研修生 / ハロプロ研修生北海道 / つばきファクトリー","TA17002","6","","0"
"2358","Hello! Project 研修生発表会 2017 9月 〜Go NEXT!〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー（浅倉樹々欠席）","TA17003","6","","0"
"2359","Hello! Project 研修生発表会 2017 12月 〜Conti→New!〜","ハロプロ研修生 / 一岡伶奈 / 高瀬くるみ / 清野桃々姫 / つばきファクトリー","TA17004","6","","0"
"2360","Hello! Project 研修生発表会 2018 3月 〜さくら〜","ハロプロ研修生 / ハロプロ研修生北海道（佐藤光） / 一岡伶奈 / 高瀬くるみ / 清野桃々姫 / つばきファクトリー","TA18001","6","","0"
"2361","Hello! Project 研修生発表会 2018 6月 〜にじ〜","ハロプロ研修生 / 一岡伶奈 / 高瀬くるみ / 清野桃々姫 / つばきファクトリー","TA18002","6","","0"
"2362","Hello! Project 研修生発表会 2018 9月 〜もみじ〜","ハロプロ研修生 / 一岡伶奈 / 島倉りか / 西田汐里 / 江口紗耶","TA18003","6","","0"
"2363","Hello! Project 研修生発表会 2018 12月 〜みかん〜","ハロプロ研修生 / ハロプロ研修生北海道 / つばきファクトリー","TA18004","6","","0"
"2364","Hello! Project 研修生発表会 2019 3月〜SUN〜","ハロプロ研修生 / 石栗奏美 / BEYOOOOONDS（小林萌花欠席）","TA19001","6","","0"
"2365","Hello! Project 研修生発表会 2019 6月 〜緑〜","ハロプロ研修生 / ハロプロ研修生北海道","TA19002","6","","0"
"2366","Hello! Project 研修生発表会 2019 9月 〜煌〜","ハロプロ研修生 / ハロプロ研修生北海道 / BEYOOOOONDS","TA19003","6","","0"
"2367","Hello! Project 研修生発表会 2019 12月 〜結〜","ハロプロ研修生 / ハロプロ研修生北海道","TA19004","6","","0"
"2368","Hello! Project 研修生発表会2020 9月 〜コスモス〜","ハロプロ研修生 / ハロプロ研修生北海道","TA20001","4","","0"
"2369","Hello! Project 研修生発表会 2020 12月 〜光〜","ハロプロ研修生 / ハロプロ研修生北海道","TA20002","6","","0"
"2370","Hello! Project 研修生発表会 2021 3月 〜Yell〜","ハロプロ研修生 / ハロプロ研修生ユニット","TA21001","4","","0"
"2371","Hello! Project 研修生発表会 2021 6月 〜Rainbow〜","ハロプロ研修生 / ハロプロ研修生北海道","TA21002","4","","0"
"2372","Hello! Project 研修生発表会 2021 9月 〜STARS〜","ハロプロ研修生 / ハロプロ研修生北海道","TA21003","2","","0"
"2373","Hello! Project 研修生発表会 2021 12月 〜RING〜","ハロプロ研修生 / ハロプロ研修生ユニット","TA21004","4","","0"
"2374","Hello! Project 研修生発表会 2022 3月 BREATH〜息吹〜","ハロプロ研修生 / OCHA NORMA","TA22001","4",NULL,"0"
"2413","ハロプロ研修生 発表会2013 〜春の公開実力テスト〜","ハロプロ研修生 / Juice=Juice","AC13001","1","","0"
"2414","ハロプロ研修生 発表会2014 〜春の公開実力診断テスト〜","ハロプロ研修生","AC14001","1","","0"
"2415","ハロプロ研修生 発表会2015 〜春の公開実力診断テスト〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー / カントリー・ガールズ / Juice=Juice","AC15001","1","","0"
"2416","Hello! Project 研修生発表会2016 〜春の公開実力診断テスト〜","ハロプロ研修生 / こぶしファクトリー / つばきファクトリー / 清水佐紀/熊井友理奈(ゲスト審査員)","AC16001","1","","0"
"2417","Hello! Project 研修生発表会2017 〜春の公開実力診断テスト〜","ハロプロ研修生 / ハロプロ研修生北海道 / こぶしファクトリー / つばきファクトリー / 矢島舞美/熊井友理奈/中島早貴(ゲスト審査員)","AC17001","1","","0"
"2418","Hello! Project 研修生発表会2018 〜春の公開実力診断テスト〜","ハロプロ研修生 / ハロプロ研修生北海道 / つばきファクトリー / 一岡伶奈 / 高瀬くるみ / 清野桃々姫 / 稲場愛香(アシスタントMC) / 清水佐","AC18001","1","","0"
"2419","Hello! Project 研修生発表会2019 〜春の公開実力診断テスト〜","ハロプロ研修生 / ハロプロ研修生北海道 / BEYOOOOONDS / 高橋愛/清水佐紀/矢島舞美(ゲスト審査員)","AC19001","1","","0"
"2420","Hello! Project 研修生発表会2020 〜夏の公開実力診断テスト〜","ハロプロ研修生/ハロプロ研修生北海道 / 鈴木愛理/勝田里奈/宮崎由加(ゲスト審査員)","AC20001","1","","0"
"2421","Hello! Project 研修生発表会2021 〜春の公開実力診断テスト〜","ハロプロ研修生 / ハロプロ研修生ユニット / 宮本佳林(​ゲスト審査員)","AC21001","1","","0"
"2422","Hello! Project 研修生発表会2022 〜春の公開実力診断テスト〜","ハロプロ研修生 / OCHA NORMA / 宮本佳林/小片リサ(ゲスト審査員)","AC22001","1",NULL,"0"
"2428","Hello! Project COUNTDOWN PARTY 2013 〜 GOOD BYE & HELLO ! 〜 1部","Hello! Project / Hello! Project OG / ハロプロ研修生","CC13001","1",,"0"
"2429","Hello! Project COUNTDOWN PARTY 2013 〜 GOOD BYE & HELLO ! 〜 2部","Hello! Project / Hello! Project OG / ハロプロ研修生","CC13002","1",,"0"
"2430","Hello! Project COUNTDOWN PARTY 2014 〜 GOOD BYE & HELLO ! 〜 1部（大阪）","Hello! Project / LoVendoЯ / Bitter & Sweet / THE ポッシボー / 吉川友 / アップアップガールズ(","CC14001","1",,"0"
"2431","Hello! Project COUNTDOWN PARTY 2014 〜 GOOD BYE & HELLO ! 〜 1部（神戸）","Hello! Project / LoVendoЯ / Bitter & Sweet / THE ポッシボー / 吉川友 / アップアップガールズ(","CC14002","1",,"0"
"2432","Hello! Project COUNTDOWN PARTY 2014 〜 GOOD BYE & HELLO ! 〜 2部","Hello! Project / LoVendoЯ / Bitter & Sweet / THE ポッシボー / 吉川友 / アップアップガールズ(","CC14003","1",,"0"
"2433","Hello! Project COUNTDOWN PARTY 2015 〜 GOOD BYE & HELLO ! 〜 1部","℃-ute / モーニング娘。'15 / アンジュルム / Juice=Juice / カントリー・ガールズ / こぶしファクトリー / ハロプロ研修生","CC15001","1",,"0"
"2434","Hello! Project COUNTDOWN PARTY 2015 〜 GOOD BYE & HELLO ! 〜 2部","℃-ute / モーニング娘。'15（譜久村聖/生田衣梨奈/飯窪春菜/石田亜佑美） / アンジュルム（和田彩花/中西香菜/竹内朱莉） / J","CC15002","1",,"0"
"2435","Hello! Project COUNTDOWN PARTY 2016 〜 GOOD BYE & HELLO ! 〜 1部","℃-ute / モーニング娘。'16（佐藤優樹欠席） / アンジュルム（相川茉穂欠席） / Juice=Juice / カントリー・ガールズ / こ","CC16001","1",,"0"
"2436","Hello! Project COUNTDOWN PARTY 2016 〜 GOOD BYE & HELLO ! 〜 2部","℃-ute / モーニング娘。'16（譜久村聖/生田衣梨奈/飯窪春菜/石田亜佑美） / アンジュルム（和田彩花/中西香菜/竹内朱莉/勝田","CC16002","1",,"0"
"2437","Hello! Project COUNTDOWN PARTY 2017 〜 GOOD BYE & HELLO ! 〜 1部","モーニング娘。'17 / アンジュルム / Juice=Juice / カントリー・ガールズ / こぶしファクトリー / つばきファクトリー（小片リ","CC17001","1",,"0"
"2438","Hello! Project COUNTDOWN PARTY 2017 〜 GOOD BYE & HELLO ! 〜 2部","モーニング娘。'17（譜久村聖/生田衣梨奈/飯窪春菜/石田亜佑美/佐藤優樹/小田さくら/尾形春水/野中美希/加賀楓） / アンジュル","CC17002","1",,"0"
"2439","Hello! Project COUNTDOWN PARTY 2018 〜 GOOD BYE & HELLO ! 〜 1部","モーニング娘。'18（野中美希欠席） / アンジュルム（中西香菜MCのみ） / Juice=Juice（稲場愛香欠席） / カントリー・ガー","CC18001","1",,"0"
"2440","Hello! Project COUNTDOWN PARTY 2018 〜 GOOD BYE & HELLO ! 〜 2部","モーニング娘。'18（譜久村聖/生田衣梨奈/石田亜佑美/佐藤優樹/小田さくら/野中美希欠席/加賀楓/森戸知沙希） / アンジュルム（","CC18002","1",,"0"
"2441","Hello! Project COUNTDOWN PARTY 2019 〜 GOOD BYE & HELLO ! 〜 1部","モーニング娘。'19 / アンジュルム / Juice=Juice（宮本佳林欠席） / こぶしファクトリー / つばきファクトリー / BEYOOOOONDS","CC19001","1",,"0"
"2442","Hello! Project COUNTDOWN PARTY 2019 〜 GOOD BYE & HELLO ! 〜 2部","モーニング娘。'19（譜久村聖/生田衣梨奈/石田亜佑美/佐藤優樹/小田さくら/野中美希/牧野真莉愛/加賀楓/横山玲奈/森戸知沙希","CC19002","1",,"0"
"2443","Hello! Project Year-End Party 2020 〜 GOOD BYE & HELLO ! 〜 1部","モーニング娘。'20 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / ハロプロ研修生選抜 / 田中れいな","CC20001","1",,"0"
"2444","Hello! Project Year-End Party 2020 〜 GOOD BYE & HELLO ! 〜 2部","モーニング娘。'20 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / ハロプロ研修生選抜 / PINK CRES.","CC20002","1",,"0"
"2445","Hello! Project Year-End Party 2020 〜 GOOD BYE & HELLO ! 〜 3部","モーニング娘。'20 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / ハロプロ研修生選抜 / 高橋愛","CC20003","1",,"0"
"2446","Hello! Project Year-End Party 2021 〜 GOOD BYE & HELLO ! 〜 BEYOOOOONDS プレミアム","モーニング娘。'21 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / OCHA NORMA / ハ","CC21001","1",,"0"
"2447","Hello! Project Year-End Party 2021 〜 GOOD BYE & HELLO ! 〜 アンジュルムプレミアム","モーニング娘。'21 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / OCHA NORMA / ハロプロ研修生","CC21002","1",,"0"
"2448","Hello! Project Year-End Party 2021 〜 GOOD BYE & HELLO！〜 つばきファクトリー プレミアム","モーニング娘。'21 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / OCHA NORMA / ハモーニング娘。'21 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / OCHA NORMA / ハロプロ研修生","CC21003","1",,"0"
"2449","Hello! Project Year-End Party 2021 〜 GOOD BYE & HELLO！〜 Juice=Juice プレミアム","モーニング娘。'21 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / OCHA NORMA / ハモーニング娘。'21 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / OCHA NORMA / ハロプロ研修生","CC21004","1",,"0"
"2450","Hello! Project Year-End Party 2021 〜 GOOD BYE & HELLO！〜 モーニング娘。’21 プレミアム","モーニング娘。'21 / アンジュルム / Juice=Juice / つばきファクトリー / BEYOOOOONDS / OCHA NORMA / ハロプロ研修生","CC21005","1",,"0"
"2475","つばきファクトリー ワンマンLIVE 〜First Blossom〜","つばきファクトリー","SPTF001","1",,"0"
"2476","つばきファクトリー ライブツアー2018春「初恋」","つばきファクトリー","SPTF002","18",,"0"
"2477","つばきファクトリー ライブツアー 2018秋 －微熱－","つばきファクトリー","SPTF003","28",,"0"
"2478","つばきファクトリー ライブツアー2019春・爛漫","つばきファクトリー（新沼希空欠席/浅倉樹々欠席）","SPTF004","33",,"0"
"2479","つばきファクトリー ライブツアー2019秋：月光","つばきファクトリー（浅倉樹々は活動休止中のため不参加）","SPTF005","40",,"0"
"2480","つばきファクトリー ライブツアー2020春 椿","つばきファクトリー","SPTF006","2",,"0"
"2481","つばきファクトリー コンサート2021 「CAMELLIA〜日本武道館スッペシャル〜」","つばきファクトリー / BEYOOOOONDS[OA] / ハロプロ研修生ユニット[OA]","SPTF007","1",,"0"
"2482","つばきファクトリー メジャーデビュー5周年記念ライブ 〜君ならで誰にか見せむ椿の花色をも香をも知る人ぞ知る〜","つばきファクトリー","SPTF008","2",,"0"
"2483","Hello! Project 2022 Spring CITY CIRCUIT つばきファクトリー CONCERT TOUR 〜PARADE〜","つばきファクトリー","SPTF009","15",,"0"
